CAS,chemical_name,n_species_observed,n_species_predicted,trad_mu,trad_sigma,hc5_traditional,hc5_mc_median,hc5_mc_lower,hc5_mc_upper,hc5_mc_ci_width,hc20_traditional,hc20_mc_median,hc20_mc_lower,hc20_mc_upper,hc20_mc_ci_width,hc50_traditional,hc50_mc_median,hc50_mc_lower,hc50_mc_upper,hc50_mc_ci_width,hc80_traditional,hc80_mc_median,hc80_mc_lower,hc80_mc_upper,hc80_mc_ci_width,hc95_traditional,hc95_mc_median,hc95_mc_lower,hc95_mc_upper,hc95_mc_ci_width
106-47-8,4-Chloroaniline,8,1267,0.8211394989577798,0.7979102964320703,-0.491306146110436,-1.2726198218186409,-1.4052086436578783,-1.1302279028521809,0.27498074080569745,0.14960125099409116,-0.29308582408277684,-0.3767909118165435,-0.20745728970987803,0.16933362210666547,0.8211394989577798,0.6774057083104763,0.6024002976405398,0.7492039469055163,0.14680364926497647,1.4926777469214687,1.5932111867765058,1.5141245121545297,1.6674224877454362,0.15329797559090652,2.1335851440259948,2.4524880213388722,2.3318322135376497,2.5747071034272953,0.24287488988964556
16721-80-5,Sodium sulfide,1,1267,,,,-1.0137998101843055,-1.2010525276026929,-0.8237310437346589,0.377321483868034,,0.30415598110200787,0.18474521027057825,0.42673150592444253,0.2419862956538643,,1.6240201609942047,1.5201194485292575,1.728864088508427,0.20874463997916948,,2.9233551032732956,2.8030366599551084,3.033339320730745,0.23030266077563644,,4.171547307810226,3.9840338724085314,4.354963429320956,0.3709295569124249
4549-44-4,N-Ethyl-N-butylnitrosamine,1,1267,,,,-2.2899853775379944,-2.522587842614007,-2.0548548615265374,0.46773298108746975,,-0.6454710633120646,-0.8050498220917421,-0.4890092932998215,0.3160405287919206,,1.0551999821042024,0.9169962669395854,1.192623503259095,0.2756272363195097,,2.7559140449594066,2.5880073817526,2.916136335662053,0.3281289539094532,,4.364906769527211,4.125622308171143,4.605394709793735,0.4797724016225926
7632-04-4,Sodium peroxoborate,1,1267,,,,-2.0593648222429572,-2.312618191140603,-1.7988076035311062,0.5138105876094967,,-0.26026922582083056,-0.4389623967858262,-0.08956133850692766,0.34940105827889856,,1.6033626474819316,1.4476851144761016,1.7603095375448656,0.31262442306876403,,3.4632822803264833,3.2921973314009807,3.630184604587895,0.33798727318691446,,5.2323196495445785,4.9623488542393615,5.479176467431501,0.5168276131921399
84-66-2,Diethyl phthalate,11,1267,1.3095753343192358,0.265565053759654,0.8727596924511061,-0.8459585768473757,-0.9853397612518763,-0.7183669878970018,0.26697277335487446,1.0860701461801785,0.11938073811796629,0.041196811408921875,0.19893306673209044,0.15773625532316857,1.3095753343192358,1.017709924183772,0.9587970320033838,1.0793322663868152,0.12053523438343139,1.533080522458293,1.8555837091163965,1.7848619395839536,1.9263903183332303,0.1415283787492767,1.7463909761873655,2.7048588483720177,2.580281192413984,2.8206953426817907,0.24041415026780655
131-09-9,2-Chloroanthraquinone,1,1267,,,,-2.6721678348932865,-2.8919115280594916,-2.476839829052759,0.4150716990067327,,-1.223601004760253,-1.364926748433204,-1.0896304681827487,0.27529628025045527,,0.27475276943733296,0.1529775048961058,0.39245059193414494,0.23947308703803916,,1.7656809380852492,1.6301383760554065,1.8981788104875306,0.2680404344321241,,3.1827627125361078,2.976096692910955,3.408823442751961,0.4327267498410059
2300-66-5,Dicamba-dimethylammonium,2,1267,,,,-1.340048170075597,-1.5211652777077544,-1.161283121655019,0.35988215605273544,,-0.1011302008787543,-0.21414090385503048,0.011486671650247283,0.22562757550527776,,1.1356862188943322,1.0455242711483994,1.2345301846584982,0.18900591351009877,,2.350858507394001,2.237820265172808,2.4566630207202564,0.2188427555474486,,3.514193694219806,3.346950686924388,3.6945409408780514,0.3475902539536633
64-17-5,Ethanol,10,1267,3.0898179758890403,1.122365529778889,1.2436909634669233,0.7751206298679052,0.5830738434146676,0.9490661359703065,0.3659922925556389,2.145211314196814,2.15243577542739,2.0412058161925235,2.2603605327088423,0.2191547165163188,3.0898179758890403,3.440451859482512,3.35717590472149,3.5304300623555496,0.1732541576340596,4.0344246375812665,4.674167339046374,4.5645577635746895,4.784939406551772,0.22038164297708285,4.935944988311157,5.9143161220093186,5.747796937847484,6.109766673837951,0.361969735990467
542-18-7,Chlorocyclohexane,1,1267,,,,-1.8422796615916484,-2.042440841420005,-1.6512449560132991,0.3911958854067057,,-0.4825223877686855,-0.6147005637315588,-0.35366309373471716,0.26103746999684163,,0.9144339430904365,0.8040663972550115,1.0274103649536015,0.22334396769859,,2.3100863636599254,2.178970445642827,2.4376563265255458,0.2586858808827186,,3.6398603473629847,3.454234002234726,3.8325066317507166,0.3782726295159904
1825-21-4,Pentachloroanisole,1,1267,,,,-3.3741836752821497,-3.574452200670916,-3.1741879635998553,0.4002642370710605,,-1.9861561040008264,-2.123164997404944,-1.8561718580180837,0.2669931393868603,,-0.5522350522892424,-0.6654515495663097,-0.43423452050967926,0.23121702905663044,,0.8767787559683268,0.7491880380084205,1.0103326168935336,0.2611445788851131,,2.250107368810223,2.052401605300648,2.4656734838655647,0.41327187856491676
10102-18-8,Sodium selenite,18,1267,0.5138609824417357,0.9752658116938383,-1.0903085251646463,-1.428803033874715,-1.562962286849007,-1.2846906178247837,0.2782716690242233,-0.3069434330575219,-0.4151725341096948,-0.4986073053898139,-0.3340046596957522,0.1646026456940617,0.5138609824417357,0.5843796933581291,0.5195648597472428,0.6549448394760069,0.13537997972876414,1.3346653979409935,1.5167261316238974,1.436455920251842,1.5932094969886161,0.15675357673677404,2.118030490048117,2.3990100080506993,2.2709926941143594,2.5271278586068915,0.25613516449253204
619-15-8,"2,5-Dinitrotoluene",1,1267,,,,-2.073868347922023,-2.239605297894818,-1.905511063303731,0.3340942345910871,,-0.902058156770386,-1.0107069893386005,-0.7890534261938953,0.2216535631447052,,0.2864907890232149,0.19084451330252733,0.3814832387173294,0.1906387254148021,,1.4684738775662123,1.359158178011925,1.5697024813352622,0.21054430332333718,,2.6050244623644407,2.4437106580219545,2.7833104987486763,0.3395998407267218
123-66-0,Ethyl hexanoate,1,1267,,,,-1.872885976410831,-2.0619027221302635,-1.6974431670814132,0.3644595550488503,,-0.6019350102148555,-0.7191095093323161,-0.4804744958623613,0.2386350134699548,,0.6957074501317785,0.5908059467088342,0.7969093019457334,0.20610335523689916,,1.986747979322869,1.86315833484097,2.099339339869894,0.23618100502892414,,3.2157555438531347,3.0357148588425438,3.4134341711348415,0.3777193122922977
634-83-3,"2,3,4,5-Tetrachloroaniline",1,1267,,,,-2.6954946995024227,-2.8900898514145807,-2.514789155954658,0.37530069545992273,,-1.3647466475474754,-1.4912565645648408,-1.2399426104420483,0.25131395412279245,,0.00627469299559082,-0.102113562850242,0.11492972560243815,0.21704328845268017,,1.377067419622184,1.2493496304147012,1.4975324125614267,0.2481827821467255,,2.681707995529033,2.4953168203854443,2.885763400550171,0.3904465801647268
73-40-5,Guanine,1,1267,,,,-1.669056891471544,-1.8867688629015307,-1.4686762394747839,0.4180926234267468,,-0.18211073551681722,-0.316486010183201,-0.04127447477560876,0.27521153540759224,,1.3598176164971678,1.2388099867510631,1.4877207609752536,0.2489107742241905,,2.8891453570896903,2.743627120149237,3.021776713752791,0.2781495936035543,,4.337395881184566,4.12488529472651,4.557902633922028,0.4330173391955183
18240-68-1,"2,2-dichloropentanoic Acid",1,1267,,,,-2.640206482056823,-2.897417685036591,-2.389255452333883,0.5081622327027078,,-0.8831592597100562,-1.0486113060008027,-0.7191961738262229,0.32941513217457974,,0.9410328511844277,0.7875179634988214,1.0880722687178903,0.3005543052190689,,2.7640645761004032,2.5854947686838057,2.9195657106613626,0.33407094197755693,,4.485344842735165,4.216349792202806,4.749095691700429,0.5327458994976233
5407-98-7,Cyclobutyl phenyl ketone,1,1267,,,,-2.385856595147959,-2.606795891830062,-2.171986346721359,0.43480954510870307,,-0.8463416187105701,-0.9988272364754207,-0.6939466483597038,0.30488058811571694,,0.7508198429497498,0.6261933944199388,0.885468326302048,0.25927493188210915,,2.346116250612953,2.192288265180909,2.487277932580801,0.2949896673998924,,3.8535010046461933,3.6332092420724025,4.091147479971005,0.4579382378986021
129-00-0,Pyrene,3,1267,,,,-2.820882159084862,-2.9501566101477685,-2.6913043151775757,0.2588522949701928,,-1.8671981150500798,-1.948763665294171,-1.7819166347059805,0.16684703058819061,,-0.9012895676177494,-0.9757567862671971,-0.8271228113699397,0.14863397489725738,,0.04359455276738719,-0.039230565021163094,0.12696086690535474,0.16619143192651784,,0.9624089471211321,0.821733757414861,1.093024605755077,0.271290848340216
7785-87-7,Manganese sulfate (1:1),7,1267,1.2159195698700682,1.3714320329845135,-1.039885383701941,-0.42595218570053395,-0.5615680176820141,-0.284779489542848,0.27678852813916616,0.06169325050823238,0.5847447909083003,0.5059962328331931,0.672312021606919,0.166315788773726,1.2159195698700682,1.5593268313247846,1.495452194241996,1.6308476046141263,0.1353954103721302,2.370145889231904,2.494468223442806,2.4112749478663518,2.5705053760315972,0.15923042816524546,3.4717245234420764,3.39209398105228,3.2641637349130996,3.527771691530073,0.26360795661697356
98-16-8,3-(Trifluoromethyl)aniline,1,1267,,,,-2.2200641779722314,-2.4202530181465276,-2.0262601143113765,0.39399290383515106,,-0.8135269559953722,-0.9454029616525319,-0.6801162245128424,0.26528673713968953,,0.6351806912244697,0.5162200182436394,0.7526001516195291,0.2363801333758897,,2.0869150058192063,1.9467774639104642,2.2133471076927265,0.2665696437822622,,3.4664081325852267,3.267050642021992,3.67382063508483,0.40676999306283834
298-04-4,Disulfoton,10,1267,-0.11618279131523626,1.0509059855834255,-1.8447693132871459,-2.5083113334040172,-2.6397987436097328,-2.3729667120368294,0.26683203157290336,-1.0006475832711181,-1.444880108892601,-1.5354636728587419,-1.3604195178430727,0.17504415501566917,-0.11618279131523626,-0.30442120079103374,-0.38777323640236117,-0.23286802142773164,0.15490521497462953,0.7682820006406457,0.8193749085895734,0.7321954741516755,0.9088415548326737,0.17664608068099819,1.6124037306566728,1.8563576623465532,1.7229753369407115,1.9964992680232228,0.2735239310825113
12136-45-7,Potassium oxide,1,1267,,,,-0.3544636363609973,-0.5423705176694891,-0.17619534498394226,0.3661751726855468,,0.9771309124684802,0.8569423986384218,1.09263906873065,0.23569667009222817,,2.303962846889946,2.202413275651348,2.4039978004142593,0.20158452476291133,,3.5859615266586697,3.4716795391382735,3.6946659084160762,0.2229863692778027,,4.802954136451975,4.626983971876942,4.975358801003001,0.3483748291260591
122453-73-0,Chlorfenapyr,3,1267,,,,-3.51611439697954,-3.6697473799658216,-3.3737174146111286,0.29602996535469295,,-2.5170873755166188,-2.602626144677933,-2.4332985867892445,0.16932755788868858,,-1.5155752458360716,-1.5888581226326635,-1.4381500333093513,0.15070808932331214,,-0.5077560797783081,-0.5962973067305649,-0.4194378195434315,0.1768594871871334,,0.5051740233428564,0.3634621300127359,0.64993618787466,0.2864740578619241
541-28-6,"Butane, 1-iodo-3-methyl-",1,1267,,,,-1.908541490447023,-2.099265460285424,-1.721875769862621,0.3773896904228029,,-0.5972915158487648,-0.721979597432685,-0.47562813453367186,0.24635146289901316,,0.7515499961907076,0.6493331608300014,0.8616492039835606,0.21231604315355923,,2.095016619937361,1.9612928449822211,2.2146170943687227,0.25332424938650155,,3.3765094758192262,3.1935875981148767,3.579092144443455,0.38550454632857845
569-64-2,Malachite green,14,1267,-0.3762125435541557,1.4423248663953105,-2.748625831286781,-2.500179182635616,-2.6399506927513707,-2.374103397317743,0.26584729543362773,-1.5901037768226656,-1.566326349989455,-1.6432325378130075,-1.4848875871657656,0.15834495064724186,-0.3762125435541557,-0.6649141781017291,-0.7243182454374039,-0.6042892890104684,0.12002895642693545,0.8376786897143544,0.26345454042602495,0.18215547526886633,0.33955942643798626,0.15740395116911993,1.9962007441784686,1.2756039181918024,1.1354184931900277,1.4165644086771412,0.28114591548711343
7697-37-2,Nitric acid,3,1267,,,,-0.8917156474011616,-1.0524075679351772,-0.7057344697555168,0.3466730981796604,,0.3297241278826587,0.22241420433638262,0.44528859353226485,0.22287438919588223,,1.5426270710492571,1.4464411354015907,1.6408975899518865,0.1944564545502958,,2.7388637945905163,2.6309622923546683,2.8400283679778724,0.20906607562320412,,3.8974105899159546,3.7237476301999792,4.067388906872045,0.343641276672066
79-01-6,Trichloroethylene,14,1267,1.4702514001306368,0.28154699201007993,1.0071478091655794,-0.4201219874170212,-0.5498590083393299,-0.29191354172960376,0.2579454666097261,1.23329547340637,0.5066098587205203,0.4390669394806924,0.584306192636897,0.14523925315620456,1.4702514001306368,1.3898365129292536,1.3279510986817795,1.4527525513555593,0.12480145267377973,1.7072073268549037,2.235254646336253,2.161616339992594,2.3072809325702512,0.14566459257765718,1.933354991095694,3.0630033440082665,2.9516884546367472,3.18755929871059,0.23587084407384262
54135-80-7,"2,3,4-Trichloroanisole",1,1267,,,,-2.690964641314272,-2.8868086306623635,-2.50264958680463,0.38415904385773336,,-1.295762990964168,-1.4275729932915047,-1.1628152509545566,0.26475774233694804,,0.15051924760418683,0.033516629236825184,0.2642214165818983,0.2307047873450731,,1.5955308764767064,1.4641345426581716,1.7249953146272727,0.2608607719691012,,2.9708067919254884,2.772613986816077,3.1884791983029106,0.41586521148683353
2050-76-2,"1-Naphthalenol, 2,4-dichloro-",1,1267,,,,-3.292026462470534,-3.5416749279698156,-3.0630944481940086,0.4785804797758071,,-1.5767659471863729,-1.7471200465480115,-1.4155158292411045,0.3316042173069069,,0.20806633281891193,0.062173641827718035,0.35722303629050606,0.295049394462788,,1.996303294341037,1.8269647259482782,2.1526789793238668,0.32571425337558857,,3.689214662518614,3.4430575141576605,3.9550240547648374,0.511966540607177
7447-40-7,Potassium chloride,20,1267,2.3532469160449607,0.7898965477511121,1.0539827145600968,0.5626361059284531,0.41443401118525264,0.7168548783273827,0.30242086714213007,1.6884532091316835,1.6071344954740852,1.5260859244078655,1.6872758666588359,0.16118994225097039,2.3532469160449607,2.58835894077146,2.521379587180275,2.653914248652331,0.13253466147205595,3.018040622958238,3.5208624717696146,3.444030422383273,3.6026685492281225,0.15863812684484957,3.652511117529824,4.510812671318358,4.373170025489104,4.654281856149094,0.2811118306599898
585-76-2,m-Bromobenzoic acid,1,1267,,,,-2.118875994854606,-2.3072114989444943,-1.9252332526527791,0.3819782462917152,,-0.7573662251885285,-0.8856126881243952,-0.6339706593970419,0.2516420287273533,,0.6333337257153233,0.52179400722687,0.7466309088946291,0.22483690166775916,,2.01613922907212,1.8884662726989034,2.1355445778336026,0.2470783051346992,,3.335580650248733,3.134616679700681,3.5371511742544164,0.40253449455373547
3060-89-7,Metobromuron,4,1267,,,,-1.40234656648194,-1.5551123736049188,-1.2616879195901307,0.2934244540147881,,-0.34832246554175306,-0.44044641994759276,-0.2657903722997927,0.17465604764780007,,0.6709153235780458,0.5982926295130848,0.7487480208650257,0.15045539135194086,,1.6344433711821924,1.5540073318232888,1.7114362926039264,0.15742896078063762,,2.549435309104089,2.417452021210995,2.6798693639456177,0.2624173427346226
74610-55-2,Tylosin tartrate,1,1267,,,,-3.4482677204586905,-3.7208792629144143,-3.2049577741103246,0.5159214888040897,,-1.6450720981067457,-1.8158785056195836,-1.4915588298675557,0.3243196757520279,,0.18861746942497548,0.05089384467027412,0.3361260288193346,0.2852321841490605,,2.0010595974824703,1.8318374835057107,2.1609181550672365,0.32908067156152576,,3.7248442109067903,3.4789558782650944,3.9771418280122703,0.4981859497471759
89-59-8,"Benzene, 4-chloro-1-methyl-2-nitro-",3,1267,,,,-1.435538370003306,-1.5767786232310255,-1.292716522178787,0.2840621010522384,,-0.4159529442214775,-0.5075600519864821,-0.3259239109010752,0.18163614108540693,,0.6014153828520132,0.522309546722334,0.6792866979744173,0.15697715125208334,,1.6106775207864286,1.5184605745783497,1.696388497919954,0.17792792334160423,,2.596191516012261,2.4499492622476873,2.7469360968742955,0.29698683462660824
50-00-0,Formaldehyde,28,1267,1.6429618814077271,0.586253423948714,0.6786608107129654,-0.8395071252657355,-1.0308555410740057,-0.6493061417626091,0.38154939931139653,1.1495585515576658,0.42669663786075035,0.3211606691090843,0.524754372458075,0.20359370334899068,1.6429618814077271,1.5690697179994835,1.4940786744473247,1.6446610141665186,0.15058233971919388,2.1363652112577887,2.6303635957991967,2.53742552837018,2.7251741915636356,0.18774866319345573,2.6072629521024884,3.754468515612307,3.5983339567358867,3.914378041694691,0.3160440849588042
83-79-4,Rotenone,13,1267,-1.3024795517152528,0.6414674449781586,-2.357599605158871,-3.2403479204460863,-3.3868245046251793,-3.092239947207891,0.2945845574172883,-1.842352174054636,-2.231866024632752,-2.3139279098472985,-2.1464667129587593,0.1674611968885391,-1.3024795517152528,-1.2260217708291572,-1.2997293891769435,-1.1578594811302518,0.14186990804669164,-0.7626069293758694,-0.17907824105672504,-0.2663807314031466,-0.09029881613941271,0.1760819152637339,-0.24735949827163473,0.937360190697154,0.7792964421532214,1.0832273101073109,0.3039308679540895
75-09-2,Dichloromethane,10,1267,2.2793213079276162,0.32183622206100204,1.7499478307862173,-0.1903698469079953,-0.34467803878496933,-0.04357988111154737,0.30109815767342196,2.008457109708189,0.9049297306996489,0.8138714631484935,0.9971999668268156,0.1833285036783221,2.2793213079276162,1.9345412011852157,1.8647757291411233,2.0109856240990145,0.14620989495789116,2.5501855061470433,2.911227541203095,2.828427523667893,2.9936561713531704,0.16522864768527734,2.8086947850690147,3.875599855167699,3.7315466392274628,4.016257104655781,0.28471046542831857
143-10-2,1-Decanethiol,1,1267,,,,-2.6075864837688574,-2.8263062124928116,-2.410688772841048,0.41561743965176356,,-1.1228072837213237,-1.263866151913295,-0.983997465763375,0.27986868614992,,0.4158727776018363,0.2966248375544073,0.5404623937510091,0.24383755619660186,,1.9545014483749128,1.8070134414564931,2.094456837083692,0.2874433956271987,,3.410890093933932,3.197761062350508,3.6436794584441947,0.44591839609368655
152-16-9,Schradan,4,1267,,,,-0.9079935713498284,-1.0648437940029394,-0.7536737561926381,0.3111700378103013,,0.2261861504827417,0.13457084424221194,0.31955597409994907,0.18498512985773713,,1.3599954859361292,1.279809389522936,1.4384543222870705,0.15864493276413438,,2.421098155625887,2.3313688988439707,2.513683268915586,0.18231437007161544,,3.3996399112811155,3.262875878970109,3.53212617545562,0.26925029648551124
544-77-4,1-iodohexadecane,1,1267,,,,-3.228516270683638,-3.4291249471934138,-3.0410528810191786,0.3880720661742352,,-1.8873154572185493,-2.0158274161472733,-1.7600287682042897,0.2557986479429837,,-0.5055359431016432,-0.6101675275577805,-0.3998404378949757,0.21032708966280478,,0.8833916154172051,0.7557507650434737,1.005441877226522,0.24969111218304818,,2.2319247033993808,2.026477218020471,2.4356106501371477,0.40913343211667685
1192-52-5,"4,5-Dichloro-3H-1,2-dithiol-3-one",1,1267,,,,-3.318399524708786,-3.5512246238378435,-3.085508621466165,0.46571600237167843,,-1.6860861523927786,-1.839119006512176,-1.530089834674959,0.3090291718372171,,0.01780831482633255,-0.11703096632280977,0.15826677229727582,0.27529773862008555,,1.7144645271518928,1.552628438843958,1.8634127847288804,0.31078434588492243,,3.3224811546989024,3.0671435117455648,3.5788115525456403,0.5116680408000756
109-52-4,Pentanoic acid,3,1267,,,,-0.7547138734071304,-0.9245521444604318,-0.5955437148690592,0.32900842959137255,,0.36699754038049315,0.26713839592878674,0.46621535227502325,0.1990769563462365,,1.4705240627127578,1.3882682786419052,1.5635632619405,0.17529498329859483,,2.5557684296900645,2.453259942036639,2.640819781221878,0.18755983918523889,,3.6026735027365975,3.438751343611829,3.7638674118348536,0.3251160682230245
591-35-5,"3,5-Dichlorophenol",3,1267,,,,-1.5402420895194284,-1.6667563361699156,-1.4294434452033453,0.23731289096657027,,-0.7360919481163541,-0.7997104319093741,-0.6702520050459424,0.12945842686343167,,0.01995226212366233,-0.03470121455960883,0.07521524878427427,0.10991646334388311,,0.7533610485209051,0.6896550456817246,0.8183069175244606,0.12865187184273597,,1.5164546876631393,1.4007772887326408,1.6333038640109658,0.232526575278325
69-05-6,Quinacrine dihydrochloride,6,1267,1.8428927708588654,0.36763518803016954,1.2381866984324543,-1.5684135048860346,-1.7559344773072516,-1.3896862817167392,0.36624819559051236,1.533483190404104,-0.2586727483555801,-0.37052890883921574,-0.1552822503850591,0.21524665845415664,1.8428927708588654,1.016966304571996,0.9215454309843881,1.1089603645360468,0.18741493355165872,2.152302351313627,2.223499285368236,2.121440625485323,2.3256226967868057,0.2041820713014828,2.4475988432852764,3.3575571180132116,3.1938032481210366,3.5251571113164615,0.3313538631954249
13366-73-9,Photodieldrin,1,1267,,,,-3.3082716095343647,-3.4549950230524757,-3.1757269779629045,0.27926804508957126,,-2.3486085188743853,-2.4299638122555476,-2.262829219722829,0.16713459253271878,,-1.393653367054989,-1.4638150371593914,-1.3211733460620063,0.14264169109738511,,-0.430369278451559,-0.5159230033002954,-0.3431878682062447,0.1727351350940507,,0.5643397778418837,0.4304326393906735,0.7213165762143479,0.29088393682367436
121-32-4,3-Ethoxy-4-hydroxybenzaldehyde,1,1267,,,,-1.3185224199723051,-1.4806564912288809,-1.1500066676096024,0.3306498236192785,,-0.10841239054418861,-0.21271656132596414,4.2330331215302163e-05,0.21275889165717946,,1.1183103151030553,1.0263860804509302,1.2131861597615965,0.18680007931066633,,2.3272996371698964,2.21613901557618,2.43463896709582,0.21849995151963997,,3.483059759112833,3.3231481971330505,3.6597173355772767,0.3365691384442262
7727-21-1,Potassium persulfate,6,1267,2.48275649505604,0.4279903908302485,1.7787749483985273,-0.6984074656025947,-0.883446468955717,-0.5131187967465761,0.37032767220914087,2.1225506943681327,0.6740513525642027,0.5557696102282338,0.7964882840351861,0.24071867380695233,2.48275649505604,2.039408223323223,1.9437085040685154,2.1420338948033852,0.19832539073486988,2.8429622957439475,3.3425302197619002,3.2349229257358245,3.4501662576614787,0.21524333192565415,3.1867380417135522,4.563322001831468,4.392786542361492,4.7386262582723,0.34583971591080864
7727-43-7,Barium sulfate,2,1267,,,,-1.2285352699548842,-1.4186663447064336,-1.043407762045076,0.3752585826613577,,0.05668345524391194,-0.056573028199948465,0.1662756217196264,0.22284864991957487,,1.3595398114304569,1.2611686803400668,1.4612546370340158,0.20008595669394902,,2.6396453059667415,2.531121774296336,2.752191173294473,0.2210693989981367,,3.855224883638023,3.6899194015422645,4.029562128974962,0.3396427274326972
91-57-6,2-Methylnaphthalene,3,1267,,,,-1.4857075851678934,-1.6174926269110421,-1.355541247499454,0.2619513794115882,,-0.5969511980001521,-0.6733286988407172,-0.521957619710491,0.15137107913022618,,0.2568414993169159,0.1929365989413678,0.3190793396401916,0.12614274069882378,,1.1044000344323965,1.02530238168978,1.1787234392120627,0.15342105752228274,,1.9616314518208504,1.8415824044664004,2.0861445507437137,0.24456214627731332
153233-91-1,Etoxazole,1,1267,,,,-3.9072904661284573,-4.106798998086483,-3.711500067733388,0.3952989303530954,,-2.4636434033573185,-2.6039888036985053,-2.3252224837745814,0.27876631992392387,,-0.9774256803390905,-1.0929507362796376,-0.8571473319192582,0.2358034043603794,,0.514675320956257,0.37409664904244655,0.6440209326997095,0.26992428365726295,,1.9410216492823225,1.7271004079161587,2.161699529067665,0.4345991211515061
7783-36-0,"Sulfuric acid, dimercury(1+) salt",1,1267,,,,-2.5212458045073647,-2.7176859644787,-2.3451763811077866,0.37250958337091333,,-1.2009064750645981,-1.3198193037956298,-1.0838044095911803,0.23601489420444954,,0.13130798002979724,0.027417699927300886,0.23108462730146037,0.20366692737415948,,1.435344582167358,1.3186966564999294,1.545494343254467,0.2267976867545376,,2.682232123019423,2.502593623182962,2.863732017263183,0.36113839408022086
95-84-1,2-Amino-4-methylphenol,2,1267,,,,-1.6695707434659004,-1.8333149118227698,-1.5122241466426398,0.32109076518013,,-0.5445231203724734,-0.6388878645579167,-0.4404301903941653,0.19845767416375137,,0.5994414039891305,0.5096421289122884,0.6880207881310028,0.17837865921871432,,1.7347206387886915,1.6272896485985793,1.8345417111469804,0.20725206254840112,,2.827512948026026,2.6650364469103405,2.9901670092710964,0.3251305623607559
121-69-7,"N,N-Dimethylaniline",5,1267,1.3198573284223785,0.3832887712883364,0.6894034027989848,-0.8059688994023844,-0.9466085787879563,-0.6780038365015164,0.26860474228643993,0.9972733599160422,0.16932683682564947,0.09165205708569002,0.25076398797971944,0.15911193089402942,1.3198573284223785,1.1128809430771112,1.0445905162857034,1.1795694618590478,0.13497894557334433,1.6424412969287148,2.020394077729736,1.9357397949520814,2.094217299553492,0.1584775046014104,1.9503112540457719,2.904551969934245,2.7719675538313164,3.0393523149518105,0.26738476112049403
1024-57-3,Heptachlor epoxide,2,1267,,,,-4.031653498321562,-4.217888831410648,-3.8621395618945873,0.3557492695160609,,-2.809989833829677,-2.9282865748685305,-2.6964086376458454,0.23187793722268513,,-1.5596331392178748,-1.6561760704686113,-1.462030981315706,0.1941450891529053,,-0.3042687680705856,-0.42104016767197333,-0.188955214141956,0.23208495353001732,,0.9193334026065667,0.7435937668796408,1.0980794046155826,0.35448563773594177
497-19-8,Sodium carbonate,4,1267,,,,-0.16813324077295244,-0.33456052074630854,0.0028964207032308635,0.3374569414495394,,1.0193502025542878,0.9125864545648215,1.1146606116625264,0.20207415709770493,,2.146381460688139,2.0677342069897824,2.2283132414337543,0.16057903444397192,,3.1990958051295584,3.1089119682193322,3.283059104658566,0.17414713643923374,,4.230288539932346,4.085266924856273,4.389881384673437,0.30461445981716384
110-80-5,2-Ethoxyethanol,1,1267,,,,-1.4456078039539633,-1.69444070722307,-1.2095974555544315,0.4848432516686385,,0.2296438423487508,0.07299630706546581,0.40046046939170454,0.32746416232623876,,1.9601776653614011,1.831061661106824,2.1113938899902784,0.28033222888345444,,3.687494623603753,3.5261127746906182,3.8416546334792785,0.31554185878866026,,5.325548244209711,5.087657941706487,5.573306824114784,0.48564888240829696
10196-04-0,Ammonium sulfite,1,1267,,,,-1.0474873752956853,-1.2115509851272201,-0.8784645104421875,0.3330864746850326,,0.15307761125247787,0.047358841613904606,0.2609083643722048,0.21354952275830022,,1.3654448309206395,1.2735883658172455,1.4623015425525088,0.18871317673526322,,2.5610013015152777,2.4535242513697484,2.666665236266179,0.21314098489643074,,3.7082967673523486,3.5411242429277547,3.875341917539866,0.33421767461211127
56-93-9,Benzyltrimethylammonium chloride,1,1267,,,,-1.4480509634401626,-1.6246018987014026,-1.275754427741924,0.34884747095947866,,-0.19571800507868975,-0.31003101019055845,-0.08579740507953923,0.22423360511101922,,1.0808797876354046,0.9860493162025684,1.1846726394238318,0.19862332322126341,,2.3451313201818387,2.232601717339351,2.4529467142360257,0.22034499689667486,,3.5429385921127077,3.3701913944016972,3.727266868302055,0.35707547390035765
575-41-7,"1,3-Dimethylnaphthalene",1,1267,,,,-2.143032878598661,-2.3312655333778864,-1.9680373285899573,0.36322820478792917,,-0.8801571546453546,-0.9998657100532622,-0.7584578321383599,0.24140787791490226,,0.4254217138127744,0.32185329013196157,0.5327602768255946,0.210906986693633,,1.7361070285277969,1.611045627046241,1.8557720852174362,0.2447264581711952,,3.0017026392325237,2.8167172778250706,3.1999685869753836,0.3832513091503129
2150-47-2,"Methyl 2,4-dihydroxybenzoate",1,1267,,,,-1.1688499677842459,-1.3177574923099131,-1.0174705588498316,0.3002869334600815,,-0.08776921912373542,-0.18230603332683798,0.006300708268324732,0.18860674159516272,,0.9849909640568998,0.9041543504117356,1.0671020971281013,0.1629477467163657,,2.0361612812200853,1.9417148059148541,2.1244209006121273,0.18270609469727317,,3.0518242657659647,2.9008747833188404,3.215496068580941,0.3146212852621004
